timestep_time,vehicle_CO,vehicle_CO2,vehicle_HC,vehicle_NOx,vehicle_PMx,vehicle_angle,vehicle_eclass,vehicle_electricity,vehicle_fuel,vehicle_id,vehicle_lane,vehicle_noise,vehicle_pos,vehicle_route,vehicle_speed,vehicle_type,vehicle_waiting,vehicle_x,vehicle_y
216,54.96,2717,0.31,1.04,0.03,1.8,HBEFA3/PC_G_EU4,0,1.17,veh0,744985604#0_0,61.25,3.21,!veh0!var#1,7.73,veh_passenger,0,18405.19,27691.66
216,19.44,3324.38,0.16,1.19,0.04,271.59,HBEFA3/PC_G_EU4,0,1.43,veh2,256998523#8_0,64.8,41.67,!veh2!var#1,13.08,veh_passenger,0,21336.36,25558.61
216,42.92,5465.91,0.33,1.91,0.1,19.65,HBEFA3/PC_G_EU4,0,2.35,veh4,741945169#0_1,71.74,117.12,!veh4!var#1,25.12,veh_passenger,0,27484.03,27038.06
217,157.86,8974.02,0.93,3.93,0.19,358.92,HBEFA3/PC_G_EU4,0,3.86,veh0,744985604#0_0,71.57,13.49,!veh0!var#1,10.29,veh_passenger,0,18404.98,27701.95
217,2.84,2543.1,0.07,0.82,0.02,271.59,HBEFA3/PC_G_EU4,0,1.09,veh2,256998523#8_0,64.25,54.83,!veh2!var#1,13.16,veh_passenger,0,21323.2,25558.97
217,0,0,0,0,0,19.65,HBEFA3/PC_G_EU4,0,0,veh4,741945169#0_1,70.94,141.99,!veh4!var#1,24.87,veh_passenger,0,27492.4,27061.49
218,166.02,10323.77,1.01,4.5,0.22,2.21,HBEFA3/PC_G_EU4,0,4.44,veh0,744985604#0_0,72.24,26.22,!veh0!var#1,12.73,veh_passenger,0,18405.47,27714.67
218,0,0,0,0,0,271.59,HBEFA3/PC_G_EU4,0,0,veh2,256998523#8_0,63.7,67.87,!veh2!var#1,13.05,veh_passenger,0,21310.16,25559.34
218,46.22,5633.75,0.35,1.99,0.11,19.65,HBEFA3/PC_G_EU4,0,2.42,veh4,741945169#0_1,71.76,167.07,!veh4!var#1,25.08,veh_passenger,0,27500.83,27085.1
219,90.97,7087.92,0.58,2.94,0.14,353.19,HBEFA3/PC_G_EU4,0,3.05,veh0,744985604#0_0,68.5,40.24,!veh0!var#1,14.02,veh_passenger,0,18404.73,27728.63
219,56.4,5368.67,0.38,2.13,0.09,271.59,HBEFA3/PC_G_EU4,0,2.31,veh2,256998523#8_0,66.88,81.76,!veh2!var#1,13.88,veh_passenger,0,21296.28,25559.72
219,22.74,4488.85,0.22,1.45,0.08,19.73,HBEFA3/PC_G_EU4,0,1.93,veh4,741945169#0_1,71.48,192.17,!veh4!var#1,25.1,veh_passenger,0,27509.3,27108.73
220,0,0,0,0,0,351.43,HBEFA3/PC_G_EU4,0,0,veh0,744985604#0_0,63.86,53.98,!veh0!var#1,13.74,veh_passenger,0,18402.95,27742.24
220,0,0,0,0,0,271.59,HBEFA3/PC_G_EU4,0,0,veh2,256998523#8_0,62.71,94.97,!veh2!var#1,13.21,veh_passenger,0,21283.08,25560.09
220,0,0,0,0,0,19.83,HBEFA3/PC_G_EU4,0,0,veh4,741945169#8_1,71.07,4.64,!veh4!var#1,24.92,veh_passenger,0,27517.74,27132.19
221,0,0,0,0,0,342.93,HBEFA3/PC_G_EU4,0,0,veh0,744985604#0_0,64.08,67.6,!veh0!var#1,13.61,veh_passenger,0,18398.95,27755.25
221,43.26,4726.05,0.31,1.83,0.07,271.59,HBEFA3/PC_G_EU4,0,2.03,veh2,256998523#8_0,66.32,108.83,!veh2!var#1,13.87,veh_passenger,0,21269.21,25560.47
221,0,0,0,0,0,19.85,HBEFA3/PC_G_EU4,0,0,veh4,741945169#8_1,71,29.4,!veh4!var#1,24.76,veh_passenger,0,27526.14,27155.47
222,0,0,0,0,0,342.93,HBEFA3/PC_G_EU4,0,0,veh0,744985604#0_0,63.89,81.05,!veh0!var#1,13.45,veh_passenger,0,18395,27768.11
222,0,0,0,0,0,271.46,HBEFA3/PC_G_EU4,0,0,veh2,:37976877_5_0,61.65,3.86,!veh2!var#1,12.74,veh_passenger,0,21256.48,25560.82
222,178.81,11937.08,1.11,4.95,0.27,19.84,HBEFA3/PC_G_EU4,0,5.13,veh4,741945169#8_1,74.22,55.26,!veh4!var#1,25.86,veh_passenger,0,27534.92,27179.8
223,23.04,3735.32,0.19,1.36,0.05,326.23,HBEFA3/PC_G_EU4,0,1.61,veh0,744985604#0_0,65.52,94.89,!veh0!var#1,13.84,veh_passenger,0,18388.23,27780.05
223,89.16,6996.31,0.57,2.9,0.13,271.31,HBEFA3/PC_G_EU4,0,3.01,veh2,256998523#9_0,68.41,3.42,!veh2!var#1,14.01,veh_passenger,0,21242.47,25561.16
223,49.51,5626.33,0.37,1.97,0.11,19.83,HBEFA3/PC_G_EU4,0,2.42,veh4,741945169#8_1,72.17,81.27,!veh4!var#1,26.01,veh_passenger,0,27543.74,27204.27
224,0,0,0,0,0,326.23,HBEFA3/PC_G_EU4,0,0,veh0,744985604#0_0,57.32,105.02,!veh0!var#1,10.13,veh_passenger,0,18382.6,27788.48
224,0,0,0,0,0,271.26,HBEFA3/PC_G_EU4,0,0,veh2,256998523#9_0,63.3,16.95,!veh2!var#1,13.53,veh_passenger,0,21228.95,25561.45
224,0,0,0,0,0,19.82,HBEFA3/PC_G_EU4,0,0,veh4,741945169#8_1,71.41,107.03,!veh4!var#1,25.76,veh_passenger,0,27552.48,27228.5
225,0,0,0,0,0,326.23,HBEFA3/PC_G_EU4,0,0,veh0,744985604#0_0,50.21,110.76,!veh0!var#1,5.74,veh_passenger,0,18379.41,27793.25
225,0,0,0,0,0,271.26,HBEFA3/PC_G_EU4,0,0,veh2,256998523#9_0,63.19,30.09,!veh2!var#1,13.14,veh_passenger,0,21215.81,25561.74
225,0,0,0,0,0,19.83,HBEFA3/PC_G_EU4,0,0,veh4,741945169#8_1,70.26,131.9,!veh4!var#1,24.87,veh_passenger,0,27560.91,27251.89
226,74.02,2700.56,0.4,1.07,0.04,339.53,HBEFA3/PC_G_EU4,0,1.16,veh0,:2192255117_4_0,60.43,3.98,!veh0!var#1,6.1,veh_passenger,0,18377.08,27798.75
226,43.48,4717.35,0.31,1.83,0.07,271.26,HBEFA3/PC_G_EU4,0,2.03,veh2,256998523#9_0,66.29,43.89,!veh2!var#1,13.8,veh_passenger,0,21202.01,25562.04
226,123.19,9284.4,0.79,3.7,0.2,19.83,HBEFA3/PC_G_EU4,0,3.99,veh4,741945169#8_1,73.12,157.49,!veh4!var#1,25.59,veh_passenger,0,27569.59,27275.97
227,0,0,0,0,0,39.28,HBEFA3/PC_G_EU4,0,0,veh0,-208974144_0,59.02,0.44,!veh0!var#1,6.1,veh_passenger,0,18380.31,27803.61
227,0,0,0,0,0,271.26,HBEFA3/PC_G_EU4,0,0,veh2,256998523#9_0,63.68,57.41,!veh2!var#1,13.52,veh_passenger,0,21188.5,25562.34
227,0,0,0,0,0,19.83,HBEFA3/PC_G_EU4,0,0,veh4,741945169#8_1,70.55,182.45,!veh4!var#1,24.96,veh_passenger,0,27578.06,27299.45
228,118.37,5909.33,0.68,2.54,0.12,54.32,HBEFA3/PC_G_EU4,0,2.54,veh0,-208974144_0,67.46,8.39,!veh0!var#1,7.94,veh_passenger,0,18386.76,27808.24
228,0,0,0,0,0,271.26,HBEFA3/PC_G_EU4,0,0,veh2,256998523#9_0,63.28,70.57,!veh2!var#1,13.17,veh_passenger,0,21175.33,25562.63
228,107.94,8546.55,0.7,3.36,0.18,19.9,HBEFA3/PC_G_EU4,0,3.67,veh4,:37971439_8_1,72.86,12.14,!veh4!var#1,25.58,veh_passenger,0,27586.76,27323.51
229,150.95,8671.96,0.9,3.78,0.18,54.32,HBEFA3/PC_G_EU4,0,3.73,veh0,-208974144_0,71.05,18.75,!veh0!var#1,10.37,veh_passenger,0,18395.18,27814.29
229,49.73,5053.47,0.35,1.98,0.08,271.26,HBEFA3/PC_G_EU4,0,2.17,veh2,256998523#9_0,66.61,84.49,!veh2!var#1,13.91,veh_passenger,0,21161.42,25562.93
229,38.57,5158.33,0.3,1.76,0.09,19.95,HBEFA3/PC_G_EU4,0,2.22,veh4,741945169#13_1,71.9,23.38,!veh4!var#1,25.68,veh_passenger,0,27595.52,27347.67
230,0,0,0,0,0,54.32,HBEFA3/PC_G_EU4,0,0,veh0,-208974144_0,58.6,28.06,!veh0!var#1,9.31,veh_passenger,0,18402.75,27819.72
230,0,0,0,0,0,271.47,HBEFA3/PC_G_EU4,0,0,veh2,:37976879_1_0,62.59,11.12,!veh2!var#1,13.18,veh_passenger,0,21148.24,25563.27
230,0,0,0,0,0,19.95,HBEFA3/PC_G_EU4,0,0,veh4,741945169#13_1,70.41,48.31,!veh4!var#1,24.93,veh_passenger,0,27604.04,27371.12
231,0,0,0,0,0,75.78,HBEFA3/PC_G_EU4,0,0,veh0,-208974144_0,50.56,33.79,!veh0!var#1,5.72,veh_passenger,0,18408.25,27821.24
231,0,0,0,0,0,271.64,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,63.23,9.61,!veh2!var#1,12.9,veh_passenger,0,21135.35,25563.62
231,43.46,5494.18,0.33,1.93,0.1,20.6,HBEFA3/PC_G_EU4,0,2.36,veh4,741945169#13_1,71.74,73.42,!veh4!var#1,25.11,veh_passenger,0,27612.67,27394.72
232,93.45,4076.92,0.52,1.7,0.07,98.65,HBEFA3/PC_G_EU4,0,1.75,veh0,:2192260292_6_0,63.84,4.83,!veh0!var#1,6.83,veh_passenger,0,18414.77,27820.97
232,19.05,3346.35,0.16,1.2,0.04,271.64,HBEFA3/PC_G_EU4,0,1.44,veh2,256998523#10_0,64.89,22.82,!veh2!var#1,13.21,veh_passenger,0,21122.14,25564
232,0,0,0,0,0,22.51,HBEFA3/PC_G_EU4,0,0,veh4,741945169#13_1,71.07,98.35,!veh4!var#1,24.93,veh_passenger,0,27622.22,27417.77
233,54.4,2216.51,0.3,0.83,0.02,150.21,HBEFA3/PC_G_EU4,0,0.95,veh0,-209028064#8_0,59.79,4.23,!veh0!var#1,6.89,veh_passenger,0,18418.52,27815.27
233,0,0,0,0,0,271.64,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,63.27,35.76,!veh2!var#1,12.94,veh_passenger,0,21109.21,25564.37
233,130.93,9640.59,0.84,3.87,0.21,22.47,HBEFA3/PC_G_EU4,0,4.14,veh4,741945169#13_1,73.28,124.05,!veh4!var#1,25.7,veh_passenger,0,27632.05,27441.54
234,105.93,5584.95,0.61,2.37,0.11,151.41,HBEFA3/PC_G_EU4,0,2.4,veh0,-209028064#8_0,66.63,12.7,!veh0!var#1,8.47,veh_passenger,0,18422.58,27807.83
234,16.69,3233.11,0.15,1.14,0.04,271.64,HBEFA3/PC_G_EU4,0,1.39,veh2,256998523#10_0,64.8,48.97,!veh2!var#1,13.21,veh_passenger,0,21096,25564.75
234,0,0,0,0,0,23.64,HBEFA3/PC_G_EU4,0,0,veh4,741945169#13_1,71.22,149.49,!veh4!var#1,25.43,veh_passenger,0,27642.11,27464.92
235,107.75,6466.12,0.64,2.75,0.13,151.41,HBEFA3/PC_G_EU4,0,2.78,veh0,-209028064#8_0,67.74,22.83,!veh0!var#1,10.12,veh_passenger,0,18427.42,27798.94
235,43.2,4725.07,0.31,1.83,0.07,271.64,HBEFA3/PC_G_EU4,0,2.03,veh2,256998523#10_0,66.32,62.85,!veh2!var#1,13.88,veh_passenger,0,21082.13,25565.15
235,0,0,0,0,0,25.31,HBEFA3/PC_G_EU4,0,0,veh4,741945169#13_1,70.61,174.39,!veh4!var#1,24.9,veh_passenger,0,27652.26,27487.68
236,98.92,6655.75,0.61,2.8,0.13,128.59,HBEFA3/PC_G_EU4,0,2.86,veh0,-209028064#8_0,67.86,34.43,!veh0!var#1,11.6,veh_passenger,0,18434.8,27790.28
236,0,0,0,0,0,271.64,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,60.23,74.86,!veh2!var#1,12.01,veh_passenger,0,21070.12,25565.49
236,123.83,9309.7,0.8,3.72,0.2,24.92,HBEFA3/PC_G_EU4,0,4,veh4,:38001178_10_1,73.14,6.52,!veh4!var#1,25.63,veh_passenger,0,27663.17,27510.87
237,107.94,7650.7,0.67,3.23,0.15,128.6,HBEFA3/PC_G_EU4,0,3.29,veh0,-209028064#8_0,69.01,47.6,!veh0!var#1,13.17,veh_passenger,0,18445.1,27782.06
237,0,0,0,0,0,271.64,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,53.42,82.37,!veh2!var#1,7.51,veh_passenger,0,21062.61,25565.71
237,0,0,0,0,0,24.51,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,70.58,10.35,!veh4!var#1,25,veh_passenger,0,27673.64,27533.56
238,90.21,7168.65,0.58,2.97,0.14,128.6,HBEFA3/PC_G_EU4,0,3.08,veh0,-209028064#8_0,68.64,62.04,!veh0!var#1,14.44,veh_passenger,0,18456.38,27773.05
238,0,0,0,0,0,271.66,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,43.37,85.37,!veh2!var#1,3.01,veh_passenger,0,21059.6,25565.8
238,0,0,0,0,0,23.9,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,71.19,35.27,!veh4!var#1,24.91,veh_passenger,0,27683.9,27556.26
239,0,0,0,0,0,124.22,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#8_0,64.17,76.2,!veh0!var#1,14.16,veh_passenger,0,18467.64,27764.55
239,0,0,0,0,0,271.66,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,43.53,85.55,!veh2!var#1,0.17,veh_passenger,0,21059.43,25565.8
239,0,0,0,0,0,23.88,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,71.2,60.12,!veh4!var#1,24.85,veh_passenger,0,27693.96,27578.98
240,0,0,0,0,0,111.76,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#8_0,57.29,86.35,!veh0!var#1,10.15,veh_passenger,0,18477.07,27760.78
240,0,0,0,0,0,271.66,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,55.18,85.55,!veh2!var#1,0,veh_passenger,1,21059.43,25565.8
240,36.75,5187.89,0.3,1.78,0.09,23.91,HBEFA3/PC_G_EU4,0,2.23,veh4,741945168#0_1,71.6,85.1,!veh4!var#1,24.99,veh_passenger,0,27704.08,27601.83
241,0,0,0,0,0,100.99,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#8_0,50.73,92.32,!veh0!var#1,5.97,veh_passenger,0,18482.79,27759.49
241,0,0,0,0,0,271.66,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,2,21059.43,25565.8
241,158.31,10926.73,0.99,4.47,0.25,25.25,HBEFA3/PC_G_EU4,0,4.7,veh4,741945168#0_1,73.84,111.04,!veh4!var#1,25.93,veh_passenger,0,27715,27625.35
242,127.74,6411.34,0.73,2.77,0.13,90.37,HBEFA3/PC_G_EU4,0,2.76,veh0,:2192701503_13_0,68.43,4.23,!veh0!var#1,8.03,veh_passenger,0,18490.82,27759.46
242,0,0,0,0,0,271.66,HBEFA3/PC_G_EU4,0,0,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,3,21059.43,25565.8
242,0,0,0,0,0,25.25,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,70.88,136.43,!veh4!var#1,25.4,veh_passenger,0,27725.83,27648.32
243,99.88,5808.13,0.59,2.45,0.11,90.44,HBEFA3/PC_G_EU4,0,2.5,veh0,:2192701503_13_0,66.81,13.75,!veh0!var#1,9.52,veh_passenger,0,18500.34,27759.39
243,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,4,21059.43,25565.8
243,72.05,6773.97,0.5,2.52,0.14,25.38,HBEFA3/PC_G_EU4,0,2.91,veh4,741945168#0_1,72.37,162.17,!veh4!var#1,25.74,veh_passenger,0,27736.91,27671.55
244,139.53,8647.24,0.84,3.74,0.18,90.77,HBEFA3/PC_G_EU4,0,3.72,veh0,-209028064#6_0,70.46,10.94,!veh0!var#1,11.65,veh_passenger,0,18511.99,27759.23
244,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,5,21059.43,25565.8
244,42.84,5332.47,0.33,1.83,0.1,25.36,HBEFA3/PC_G_EU4,0,2.29,veh4,741945168#0_1,72.03,188.03,!veh4!var#1,25.86,veh_passenger,0,27747.98,27694.92
245,95.04,6981.94,0.6,2.92,0.13,90.77,HBEFA3/PC_G_EU4,0,3,veh0,-209028064#6_0,68.28,23.98,!veh0!var#1,13.04,veh_passenger,0,18525.02,27759.06
245,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,6,21059.43,25565.8
245,0,0,0,0,0,25.37,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,71.42,213.68,!veh4!var#1,25.65,veh_passenger,0,27758.97,27718.1
246,0,0,0,0,0,53.45,HBEFA3/PC_G_EU4,0,0,veh0,:2192701505_7_0,61.58,11.66,!veh0!var#1,12.19,veh_passenger,0,18536,27763.44
246,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,7,21059.43,25565.8
246,0,0,0,0,0,25.31,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,71.56,239.26,!veh4!var#1,25.57,veh_passenger,0,27769.92,27741.21
247,9.75,2586.36,0.1,0.86,0.02,31.16,HBEFA3/PC_G_EU4,0,1.11,veh0,-209028064#5_0,63.74,11.11,!veh0!var#1,12.3,veh_passenger,0,18543.27,27773.24
247,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,8,21059.43,25565.8
247,30.84,4793.33,0.26,1.58,0.09,25.42,HBEFA3/PC_G_EU4,0,2.06,veh4,741945168#0_1,71.79,264.88,!veh4!var#1,25.63,veh_passenger,0,27780.9,27764.36
248,144.76,9777.49,0.9,4.2,0.21,13.98,HBEFA3/PC_G_EU4,0,4.2,veh0,-209028064#5_0,71.22,25.4,!veh0!var#1,14.29,veh_passenger,0,18547.7,27786.7
248,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,9,21059.43,25565.8
248,0,0,0,0,0,25.39,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,70.9,290.08,!veh4!var#1,25.2,veh_passenger,0,27791.72,27787.12
249,0,0,0,0,0,359.53,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#5_0,63.93,39.37,!veh0!var#1,13.97,veh_passenger,0,18549.2,27800.48
249,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,10,21059.43,25565.8
249,0,0,0,0,0,24.27,HBEFA3/PC_G_EU4,0,0,veh4,741945168#0_1,71.33,315.2,!veh4!var#1,25.12,veh_passenger,0,27802.39,27809.86
250,40.95,4819.71,0.3,1.86,0.08,359.51,HBEFA3/PC_G_EU4,0,2.07,veh0,-209028064#5_0,66.69,53.97,!veh0!var#1,14.6,veh_passenger,0,18549.08,27815.08
250,164.78,2624.72,0.81,1.2,0.07,271.66,HBEFA3/PC_G_EU4,0,1.13,veh2,256998523#10_0,55.94,85.55,!veh2!var#1,0,veh_passenger,11,21059.43,25565.8
250,121.31,9152.46,0.78,3.64,0.2,25.09,HBEFA3/PC_G_EU4,0,3.93,veh4,:38001198_10_1,73.15,12.22,!veh4!var#1,25.81,veh_passenger,0,27813.21,27833.33
251,0,0,0,0,0,359.51,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#5_0,64.07,68.21,!veh0!var#1,14.24,veh_passenger,0,18548.96,27829.32
251,150.97,3965.51,0.78,1.77,0.09,271.7,HBEFA3/PC_G_EU4,0,1.7,veh2,:37976883_1_0,67.85,1.49,!veh2!var#1,2.49,veh_passenger,0,21056.94,25565.88
251,0,0,0,0,0,25.56,HBEFA3/PC_G_EU4,0,0,veh4,742714247_1,67.86,18.86,!veh4!var#1,22.24,veh_passenger,0,27822.79,27853.41
252,22.91,3955.93,0.2,1.45,0.05,354.61,HBEFA3/PC_G_EU4,0,1.7,veh0,-209028064#5_0,66.09,82.86,!veh0!var#1,14.65,veh_passenger,0,18547.85,27843.92
252,123.64,3659.55,0.65,1.59,0.07,271.75,HBEFA3/PC_G_EU4,0,1.57,veh2,:37976883_1_0,63.68,5.38,!veh2!var#1,3.89,veh_passenger,0,21053.06,25565.99
252,0,0,0,0,0,39.25,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,65.45,14.58,!veh4!var#1,18.67,veh_passenger,0,27831.81,27869.48
253,0,2537.91,0.03,0.78,0.02,345.34,HBEFA3/PC_G_EU4,0,1.09,veh0,-209028064#5_0,65.19,97.55,!veh0!var#1,14.68,veh_passenger,0,18544.2,27858.14
253,134.86,5659.6,0.75,2.47,0.12,271.75,HBEFA3/PC_G_EU4,0,2.43,veh2,:37976883_1_0,68.21,11.49,!veh2!var#1,6.11,veh_passenger,0,21046.95,25566.18
253,0,0,0,0,0,25.38,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,65.97,32.42,!veh4!var#1,17.84,veh_passenger,0,27840.31,27885.11
254,0,2558.53,0.03,0.79,0.02,345.34,HBEFA3/PC_G_EU4,0,1.1,veh0,-209028064#5_0,65.23,112.27,!veh0!var#1,14.72,veh_passenger,0,18540.47,27872.38
254,126.67,6422.76,0.73,2.78,0.13,271.9,HBEFA3/PC_G_EU4,0,2.76,veh2,478889482#0_0,68.38,4.91,!veh2!var#1,8.15,veh_passenger,0,21038.8,25566.44
254,0,0,0,0,0,25.38,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,66.81,50.1,!veh4!var#1,17.68,veh_passenger,0,27847.89,27901.08
255,0,0,0,0,0,345.34,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#5_0,63.86,126.51,!veh0!var#1,14.24,veh_passenger,0,18536.87,27886.16
255,130.61,7617.73,0.78,3.29,0.16,275.9,HBEFA3/PC_G_EU4,0,3.27,veh2,478889482#0_0,69.49,15.12,!veh2!var#1,10.22,veh_passenger,0,21028.62,25567.13
255,79.07,7409.89,0.54,2.98,0.14,25.38,HBEFA3/PC_G_EU4,0,3.19,veh4,5330351_1,69.88,68.7,!veh4!var#1,18.6,veh_passenger,0,27855.87,27917.9
256,28.14,4227.82,0.23,1.57,0.06,343.25,HBEFA3/PC_G_EU4,0,1.82,veh0,-209028064#5_0,66.31,141.23,!veh0!var#1,14.72,veh_passenger,0,18532.91,27900.33
256,160.45,10004.33,0.97,4.35,0.21,283.01,HBEFA3/PC_G_EU4,0,4.3,veh2,478889482#0_0,71.9,27.71,!veh2!var#1,12.58,veh_passenger,0,21016.26,25569.36
256,0,0,0,0,0,25.38,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,67.48,87.22,!veh4!var#1,18.51,veh_passenger,0,27863.8,27934.63
257,0,0,0,0,0,343.25,HBEFA3/PC_G_EU4,0,0,veh0,-209028064#5_0,64.59,155.75,!veh0!var#1,14.52,veh_passenger,0,18528.73,27914.23
257,95.96,7309.29,0.61,3.05,0.14,289.53,HBEFA3/PC_G_EU4,0,3.14,veh2,478889482#0_0,68.7,41.66,!veh2!var#1,13.95,veh_passenger,0,21002.89,25573.28
257,0,0,0,0,0,25.38,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,66.04,104.99,!veh4!var#1,17.78,veh_passenger,0,27871.42,27950.69
258,0,0,0,0,0,292.42,HBEFA3/PC_G_EU4,0,0,veh2,478889482#0_0,63.86,55.35,!veh2!var#1,13.69,veh_passenger,0,20990.09,25578.12
258,0,0,0,0,0,25.42,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,66.89,122.65,!veh4!var#1,17.66,veh_passenger,0,27879,27966.65
259,0,0,0,0,0,289.72,HBEFA3/PC_G_EU4,0,0,veh2,478889482#0_0,63.77,68.81,!veh2!var#1,13.47,veh_passenger,0,20977.56,25583.04
259,0,2783.57,0,0.82,0.02,26.55,HBEFA3/PC_G_EU4,0,1.2,veh4,5330351_1,67.1,140.32,!veh4!var#1,17.66,veh_passenger,0,27886.89,27982.45
260,0,0,0,0,0,283.42,HBEFA3/PC_G_EU4,0,0,veh2,478889482#0_0,63.1,81.88,!veh2!var#1,13.07,veh_passenger,0,20965,25586.58
260,93.04,8100.35,0.62,3.3,0.16,26.55,HBEFA3/PC_G_EU4,0,3.48,veh4,5330351_1,70.33,159.04,!veh4!var#1,18.72,veh_passenger,0,27895.26,27999.2
261,5.97,2704.35,0.09,0.89,0.02,280.24,HBEFA3/PC_G_EU4,0,1.16,veh2,478889482#0_0,64.38,95.07,!veh2!var#1,13.19,veh_passenger,0,20952.05,25589.07
261,0,0,0,0,0,26.55,HBEFA3/PC_G_EU4,0,0,veh4,5330351_1,66.25,177.05,!veh4!var#1,18.02,veh_passenger,0,27903.32,28015.32
262,51.09,5131.98,0.35,2.02,0.08,275.8,HBEFA3/PC_G_EU4,0,2.21,veh2,478889482#0_0,66.7,109.02,!veh2!var#1,13.96,veh_passenger,0,20938.17,25590.48
262,0,3443.82,0.07,1.12,0.04,25.07,HBEFA3/PC_G_EU4,0,1.48,veh4,5330351_1,67.65,195.19,!veh4!var#1,18.14,veh_passenger,0,27911.31,28031.61
263,0,0,0,0,0,271.37,HBEFA3/PC_G_EU4,0,0,veh2,478889482#0_0,63.26,122.5,!veh2!var#1,13.47,veh_passenger,0,20924.71,25591.04
263,20.02,4528.61,0.2,1.63,0.07,24.5,HBEFA3/PC_G_EU4,0,1.95,veh4,5330351_1,68.31,213.67,!veh4!var#1,18.48,veh_passenger,0,27918.97,28048.42
264,0,0,0,0,0,271.41,HBEFA3/PC_G_EU4,0,0,veh2,478889482#0_0,63.02,135.54,!veh2!var#1,13.04,veh_passenger,0,20911.68,25591.36
264,26.3,4872.3,0.24,1.78,0.08,23.96,HBEFA3/PC_G_EU4,0,2.09,veh4,:cluster_37957714_37967663_5_1,68.65,11.46,!veh4!var#1,18.86,veh_passenger,0,27926.66,28065.57
265,0,2366.85,0.05,0.74,0.01,271.39,HBEFA3/PC_G_EU4,0,1.02,veh2,478889482#0_0,64.06,148.61,!veh2!var#1,13.07,veh_passenger,0,20898.61,25591.68
265,0,0,0,0,0,23.23,HBEFA3/PC_G_EU4,0,0,veh4,364709339#0_1,66.09,16.59,!veh4!var#1,18.02,veh_passenger,0,27933.79,28082.11
266,12.38,3047.87,0.13,1.05,0.03,271.36,HBEFA3/PC_G_EU4,0,1.31,veh2,478889482#0_0,64.7,161.9,!veh2!var#1,13.29,veh_passenger,0,20885.32,25591.99
266,0,0,0,0,0,26.51,HBEFA3/PC_G_EU4,0,0,veh4,364709339#0_1,66.82,34.4,!veh4!var#1,17.81,veh_passenger,0,27941.18,28098.31
267,2.4,2590.06,0.07,0.84,0.02,271.43,HBEFA3/PC_G_EU4,0,1.11,veh2,:37976908_0_0,64.41,13.07,!veh2!var#1,13.37,veh_passenger,0,20871.95,25592.33
